event_id,event_timestamp,road_id,road_name,city,latitude,longitude,vehicle_count,average_speed_kmh,occupancy_percent,weather_condition,temperature_c,rainfall_mm,incident_flag
EVTBCD4F2C1,2026-09-03 22:42:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,71,60.08,19.63,Clear,24.25,0.0,False
EVTD1007839,2026-09-03 22:42:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,31,56.92,18.25,Clear,26.57,0.0,False
EVT9D5DE826,2026-09-03 22:43:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,55,58.99,15.81,Clear,33.14,0.0,False
EVT11CFA307,2026-09-03 22:43:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,79,51.43,22.67,Clear,32.97,0.0,False
EVT5FC546E3,2026-09-03 22:43:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,74,52.53,11.04,Cloudy,31.85,1.96,False
EVT8322CCC0,2026-09-03 22:43:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,31,54.81,16.93,Clear,31.05,0.0,False
EVTE45D871D,2026-09-03 22:43:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,52,61.12,22.29,Clear,29.48,0.0,False
EVT1A936474,2026-09-03 22:44:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,53,52.1,8.24,Cloudy,25.66,1.56,False
EVTA8D97AE7,2026-09-03 22:44:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,71,33.22,18.5,Rain,27.75,6.49,False
EVT4E667176,2026-09-03 22:44:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,32.11,21.91,Rain,27.13,3.65,False
EVTF2B7D86C,2026-09-03 22:44:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,43,32.25,21.58,Rain,26.03,7.51,False
EVTD27114AF,2026-09-03 22:44:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,65,58.92,14.06,Clear,24.79,0.0,False
EVT540308A4,2026-09-03 22:45:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,28,54.73,19.98,Clear,28.06,0.0,False
EVTEB5E68C4,2026-09-03 22:45:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,43,55.29,9.92,Clear,27.84,0.0,False
EVTC20D5074,2026-09-03 22:45:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,23,57.5,22.83,Cloudy,30.72,1.25,False
EVT53DE33E7,2026-09-03 22:45:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,23,50.16,20.32,Cloudy,31.79,1.82,False
EVTACF2FC1E,2026-09-03 22:45:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,43,40.67,8.94,Rain,31.88,12.29,False
EVT35A538C8,2026-09-03 22:46:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,55,37.36,22.75,Rain,27.85,10.48,False
EVTE26CF868,2026-09-03 22:46:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,47,54.73,22.51,Clear,32.39,0.0,False
EVT062BBC2E,2026-09-03 22:46:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,50,51.31,16.98,Clear,32.06,0.0,False
EVT9829E56A,2026-09-03 22:46:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,56,62.07,8.55,Clear,25.35,0.0,False
EVTE873F337,2026-09-03 22:46:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,62,55.3,15.71,Cloudy,26.49,1.24,False
EVT4431AD5A,2026-09-03 22:47:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,65,39.01,24.07,Rain,28.25,3.74,False
EVT269C6CB5,2026-09-03 22:47:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,73,44.86,23.32,Clear,25.9,0.0,False
EVT8BC46C53,2026-09-03 22:47:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,22,45.32,21.28,Rain,33.21,5.21,False
EVT9A3ED4A3,2026-09-03 22:47:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,50,42.14,15.95,Rain,26.49,15.52,False
EVT2F133BF8,2026-09-03 22:47:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,45,54.65,18.02,Clear,33.33,0.0,False
EVT09BC2EF5,2026-09-03 22:48:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,61,32.87,25.35,Rain,31.12,4.88,False
EVT91A770F2,2026-09-03 22:48:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,55,26.87,30.41,Rain,24.94,16.29,False
EVT88EC0F04,2026-09-03 22:48:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,59,48.96,17.96,Clear,32.76,0.0,False
EVT7E8B10E1,2026-09-03 22:48:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,18,51.56,12.49,Clear,33.57,0.0,False
EVTB6216A0C,2026-09-03 22:48:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,27,60.7,15.37,Clear,25.68,0.0,False
EVT8E4C77E6,2026-09-03 22:49:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,54,58.08,13.02,Clear,31.61,0.0,False
EVTC03993B2,2026-09-03 22:49:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,54,50.65,21.79,Cloudy,26.51,0.52,False
EVTF37932EB,2026-09-03 22:49:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,50.47,17.88,Clear,27.49,0.0,False
EVTBD5813A8,2026-09-03 22:49:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,54,54.13,20.74,Clear,25.16,0.0,False
EVT416B7BAC,2026-09-03 22:49:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,44,64.93,18.12,Clear,24.21,0.0,False
EVTA2C9ED35,2026-09-03 22:50:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,67,51.68,23.1,Clear,28.1,0.0,False
EVTFFF17A32,2026-09-03 22:50:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,83,46.73,22.04,Cloudy,30.45,1.51,False
EVTCFB3308F,2026-09-03 22:50:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,49,52.12,14.97,Clear,25.24,0.0,False
EVT44DF2508,2026-09-03 22:50:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,58,53.88,20.62,Clear,28.04,0.0,False
EVT1131E64E,2026-09-03 22:50:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,33,54.89,14.52,Clear,31.68,0.0,False
EVT71AF07AD,2026-09-03 22:51:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,31,47.61,19.18,Cloudy,32.55,1.22,False
EVT46FCD3FA,2026-09-03 22:51:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,39,49.86,14.97,Clear,30.89,0.0,False
EVT3AB8578D,2026-09-03 22:51:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,34.77,19.64,Rain,25.35,13.22,False
EVT78C4B27C,2026-09-03 22:51:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,48,55.97,11.15,Clear,28.74,0.0,False
EVT9D3773F9,2026-09-03 22:51:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,46,45.39,18.14,Rain,26.66,3.54,False
EVT5A32B926,2026-09-03 22:52:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,73,57.0,21.62,Clear,25.18,0.0,False
EVT7D4D5144,2026-09-03 22:52:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,37,55.75,12.33,Clear,24.95,0.0,False
EVT6953FFBF,2026-09-03 22:52:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,53,46.3,12.16,Cloudy,25.57,0.45,False
EVT9EC7AFAA,2026-09-03 22:52:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,39,53.14,19.88,Clear,33.93,0.0,False
EVT1FB00AE1,2026-09-03 22:52:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,50,59.86,12.39,Cloudy,30.39,0.95,False
EVT45CDA209,2026-09-03 22:53:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,54,46.2,15.71,Clear,24.55,0.0,False
EVT575CC6AB,2026-09-03 22:53:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,64,51.95,15.05,Clear,28.84,0.0,False
EVTEF911822,2026-09-03 22:53:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,42,52.66,10.45,Clear,30.2,0.0,False
EVT860586FE,2026-09-03 22:53:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,48,59.22,14.59,Clear,29.96,0.0,False
EVT948802B5,2026-09-03 22:53:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,57.0,14.22,Clear,26.07,0.0,False
EVT2E495E47,2026-09-03 22:54:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,48,32.99,33.31,Rain,25.18,10.74,False
EVT0E7A746F,2026-09-03 22:54:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,54,54.9,22.4,Cloudy,31.52,0.34,False
EVT94FA45A5,2026-09-03 22:54:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,27,52.26,18.33,Clear,28.69,0.0,False
EVT6486D2F3,2026-09-03 22:54:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,53,51.06,13.53,Clear,28.45,0.0,False
EVT560F34DB,2026-09-03 22:54:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,48,63.18,18.18,Clear,31.13,0.0,False
EVT9179EF02,2026-09-03 22:55:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,54,45.87,17.11,Clear,29.6,0.0,False
EVT373AC55A,2026-09-03 22:55:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,34,48.89,27.06,Clear,33.13,0.0,False
EVTD55C7446,2026-09-03 22:55:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,42,55.75,17.25,Clear,33.29,0.0,False
EVT3705BD31,2026-09-03 22:55:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,31,56.29,15.51,Cloudy,27.2,0.01,False
EVTB71F6BB2,2026-09-03 22:55:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,64,58.99,11.26,Clear,31.91,0.0,False
EVT91179200,2026-09-03 22:56:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,99,17.01,25.58,Clear,29.94,0.0,True
EVT47B826DB,2026-09-03 22:56:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,38,49.94,21.81,Cloudy,31.14,0.05,False
EVT140BF140,2026-09-03 22:56:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,51,45.78,18.9,Rain,24.75,18.27,False
EVT1876AAAC,2026-09-03 22:56:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,61,61.12,14.08,Cloudy,26.43,0.88,False
EVTE3DF9BFD,2026-09-03 22:56:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,39,58.64,14.69,Clear,25.56,0.0,False
EVT20881283,2026-09-03 22:57:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,75,19.77,34.71,Cloudy,26.27,0.3,True
EVT0D1D81DC,2026-09-03 22:57:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,57,58.07,22.57,Clear,28.99,0.0,False
EVT1F546156,2026-09-03 22:57:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,45,57.19,9.67,Clear,33.45,0.0,False
EVTF89C6F6E,2026-09-03 22:57:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,37,59.28,9.87,Cloudy,24.08,1.06,False
EVT1CD0C5D5,2026-09-03 22:57:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,58.21,8.88,Cloudy,27.29,0.66,False
EVTEB3C27DF,2026-09-03 22:58:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,49,54.26,15.81,Clear,31.2,0.0,False
EVT65EDF721,2026-09-03 22:58:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,69,44.19,14.15,Clear,29.37,0.0,False
EVT05E68B0B,2026-09-03 22:58:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,61,50.04,11.93,Clear,29.6,0.0,False
EVTCA88EA93,2026-09-03 22:58:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,79,12.68,37.86,Rain,30.33,5.84,True
EVTB26A540A,2026-09-03 22:58:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,53,22.51,24.13,Clear,32.29,0.0,True
EVTEF3A0D88,2026-09-03 22:59:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,46,54.47,12.66,Clear,26.58,0.0,False
EVT8F9FA742,2026-09-03 22:59:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,55.89,17.85,Cloudy,26.15,0.68,False
EVTFD97A4B1,2026-09-03 22:59:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,37.23,23.71,Rain,24.09,9.95,False
EVTA3A3E9A6,2026-09-03 22:59:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,67,47.17,8.24,Clear,26.21,0.0,False
EVTF91762EC,2026-09-03 22:59:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,47,61.57,15.35,Clear,24.62,0.0,False
EVTB9BECBE8,2026-09-03 23:00:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,54,58.75,19.41,Clear,31.58,0.0,False
EVT33BF02E9,2026-09-03 23:00:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,81,20.8,18.53,Clear,30.58,0.0,False
EVT6B30ECFD,2026-09-03 23:00:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,47.9,17.38,Clear,26.15,0.0,False
EVTBF253E5B,2026-09-03 23:00:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,30,53.59,18.69,Clear,28.74,0.0,False
EVTDAF28D0C,2026-09-03 23:00:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,45,60.61,22.27,Clear,30.69,0.0,False
EVT31D20AFD,2026-09-03 23:01:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,63,43.5,32.1,Rain,29.89,18.35,False
EVTB06EBD9E,2026-09-03 23:01:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,38,47.27,14.29,Clear,27.43,0.0,False
EVTDA943216,2026-09-03 23:01:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,37,57.89,15.15,Clear,29.1,0.0,False
EVT9AFF1924,2026-09-03 23:01:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,47,38.13,22.33,Rain,27.71,7.43,False
EVTE2E56DED,2026-09-03 23:01:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,59,29.84,16.79,Cloudy,24.64,0.85,False
EVTD30E9FF0,2026-09-03 23:02:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,48,54.44,11.65,Clear,31.03,0.0,False
EVTFD3D89C7,2026-09-03 23:02:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,51.9,29.3,Clear,24.12,0.0,False
EVT649401C0,2026-09-03 23:02:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,54.17,19.69,Clear,24.83,0.0,False
EVT6E1EB4C7,2026-09-03 23:02:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,30,60.79,15.33,Cloudy,33.12,1.72,False
EVTC0AC7DD5,2026-09-03 23:02:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,82,34.44,17.43,Clear,29.97,0.0,False
EVT824A548B,2026-09-03 23:03:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,57,58.61,17.0,Clear,33.35,0.0,False
EVT1296BD2A,2026-09-03 23:03:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,84,46.86,18.41,Clear,30.01,0.0,False
EVT493A090D,2026-09-03 23:03:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,34,56.87,21.6,Clear,30.14,0.0,False
EVT2CB69C85,2026-09-03 23:03:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,38,55.59,13.22,Clear,31.94,0.0,False
EVTA4B4BA0E,2026-09-03 23:03:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,36,57.99,12.37,Clear,26.22,0.0,False
EVTA4B4D299,2026-09-03 23:04:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,52,53.91,18.0,Clear,33.65,0.0,False
EVTFA05D38B,2026-09-03 23:04:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,55,56.53,17.97,Cloudy,28.52,1.39,False
EVT47F7CEBA,2026-09-03 23:04:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,58,46.87,10.21,Cloudy,32.61,1.11,False
EVTB812493A,2026-09-03 23:04:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,55,56.92,17.23,Clear,33.06,0.0,False
EVT87D8F075,2026-09-03 23:04:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,60,50.47,13.12,Rain,31.57,11.99,False
EVT91F26D78,2026-09-03 23:05:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,59,47.57,7.55,Cloudy,31.87,1.06,False
EVT9C932C74,2026-09-03 23:05:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,56,52.21,21.61,Cloudy,30.69,0.86,False
EVT2D7FFA03,2026-09-03 23:05:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,64,57.23,21.67,Clear,33.46,0.0,False
EVT811D41B4,2026-09-03 23:05:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,26,62.24,12.74,Clear,25.06,0.0,False
EVT0C7B110A,2026-09-03 23:05:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,64,54.53,16.49,Cloudy,31.87,1.48,False
EVT908B8FA7,2026-09-03 23:06:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,71,49.48,12.23,Clear,27.57,0.0,False
EVTB86DA269,2026-09-03 23:06:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,45.69,20.88,Clear,32.2,0.0,False
EVTDF1A7B1A,2026-09-03 23:06:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,46,50.28,21.55,Clear,26.16,0.0,False
EVTECDF2447,2026-09-03 23:06:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,47,59.13,15.51,Clear,24.6,0.0,False
EVT3083A4DC,2026-09-03 23:06:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,44,63.01,20.08,Clear,26.79,0.0,False
EVT5DA3104C,2026-09-03 23:07:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,45,57.38,15.36,Clear,31.49,0.0,False
EVT6DA929BD,2026-09-03 23:07:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,68,53.31,21.99,Clear,31.81,0.0,False
EVTDC48C1C3,2026-09-03 23:07:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,56,52.82,21.87,Clear,28.97,0.0,False
EVT22C16B4B,2026-09-03 23:07:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,65,17.47,27.16,Cloudy,25.48,1.18,False
EVT3CB530B1,2026-09-03 23:07:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,20,37.74,12.99,Rain,27.44,19.57,False
EVTD7BD2024,2026-09-03 23:08:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,44,58.07,18.38,Clear,26.74,0.0,False
EVTACB9F9AF,2026-09-03 23:08:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,31,48.69,27.4,Clear,24.73,0.0,False
EVTF05AC3A5,2026-09-03 23:08:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,51,52.09,12.72,Clear,30.99,0.0,False
EVT9C1C720F,2026-09-03 23:08:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,54,57.14,18.7,Clear,31.01,0.0,False
EVT58F63E66,2026-09-03 23:08:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,45,56.32,12.09,Clear,26.07,0.0,False
EVT0DDD4746,2026-09-03 23:09:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,60,51.97,11.93,Clear,27.84,0.0,False
EVTC50FE562,2026-09-03 23:09:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,80,52.35,10.75,Clear,27.27,0.0,False
EVTB9B08D18,2026-09-03 23:09:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,40,52.67,15.82,Clear,30.51,0.0,False
EVTDD2428F0,2026-09-03 23:09:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,65,55.87,15.56,Clear,33.91,0.0,False
EVTB1248736,2026-09-03 23:09:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,35,61.66,11.51,Clear,27.82,0.0,False
EVT4BFF6E71,2026-09-03 23:10:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,56,36.8,25.5,Rain,33.29,5.65,False
EVT09330121,2026-09-03 23:10:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,58,50.85,24.15,Clear,29.82,0.0,False
EVTC24292E7,2026-09-03 23:10:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,50,48.97,11.77,Clear,24.97,0.0,False
EVTDF1B0510,2026-09-03 23:10:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,46,55.14,15.65,Clear,26.54,0.0,False
EVT835157F4,2026-09-03 23:10:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,48,33.82,23.84,Rain,31.06,4.95,False
EVT2AA8FF15,2026-09-03 23:11:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,61,55.9,19.43,Clear,26.75,0.0,False
EVTE8CE863B,2026-09-03 23:11:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,46,55.74,27.59,Cloudy,31.65,1.87,False
EVT65DEE844,2026-09-03 23:11:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,64,47.76,16.73,Clear,29.45,0.0,False
EVT19AFCE5B,2026-09-03 23:11:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,28,48.71,18.5,Clear,26.2,0.0,False
EVTF714E91D,2026-09-03 23:11:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,59,62.72,12.59,Clear,24.01,0.0,False
EVT19D4D9B4,2026-09-03 23:12:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,70,48.75,15.48,Cloudy,26.56,0.56,False
EVT5E147DFE,2026-09-03 23:12:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,80,35.13,30.32,Rain,32.04,7.17,False
EVT75378165,2026-09-03 23:12:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,42,52.38,8.07,Clear,30.17,0.0,False
EVT2580EBAC,2026-09-03 23:12:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,42,55.75,25.04,Cloudy,25.44,1.39,False
EVT90D5F677,2026-09-03 23:12:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,40,51.79,19.53,Cloudy,32.18,0.61,False
EVT2ADF46C2,2026-09-03 23:13:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,27,58.04,15.81,Clear,32.5,0.0,False
EVT077DE5DE,2026-09-03 23:13:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,49,55.52,18.38,Clear,24.58,0.0,False
EVTE81BB854,2026-09-03 23:13:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,68,21.44,29.6,Clear,30.11,0.0,False
EVTBA8FA01C,2026-09-03 23:13:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,38,56.36,20.3,Clear,27.25,0.0,False
EVT96A93CB8,2026-09-03 23:13:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,34,37.21,28.97,Rain,25.76,18.44,False
EVT0655DC51,2026-09-03 23:14:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,47,47.96,22.13,Clear,33.94,0.0,False
EVT6B0024A3,2026-09-03 23:14:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,70,50.02,20.49,Cloudy,27.67,1.68,False
EVTF3BDD6CB,2026-09-03 23:14:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,67,35.2,23.8,Rain,27.99,14.88,False
EVTF2A407C8,2026-09-03 23:14:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,52,29.89,18.2,Rain,32.04,18.95,False
EVT1B38F297,2026-09-03 23:14:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,28,51.94,14.29,Clear,28.17,0.0,False
EVT649877C9,2026-09-03 23:15:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,34,55.6,25.79,Cloudy,28.21,0.86,False
EVT8DD64910,2026-09-03 23:15:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,33,45.29,21.3,Clear,30.43,0.0,False
EVT47402B6F,2026-09-03 23:15:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,39,38.11,21.96,Rain,33.64,10.08,False
EVT50C62B2C,2026-09-03 23:15:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,31,51.75,18.04,Cloudy,24.68,1.42,False
EVT5C1EE350,2026-09-03 23:15:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,36,56.03,14.83,Clear,26.66,0.0,False
EVTDA70BBE6,2026-09-03 23:16:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,51,52.3,17.82,Cloudy,24.11,1.57,False
EVTD6A52D74,2026-09-03 23:16:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,48,51.06,15.3,Clear,32.45,0.0,False
EVT50A97DC7,2026-09-03 23:16:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,32,53.57,10.14,Clear,29.12,0.0,False
EVTB160AAD4,2026-09-03 23:16:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,42,56.82,11.57,Clear,26.89,0.0,False
EVT058F6EBF,2026-09-03 23:16:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,46,55.11,19.33,Clear,26.42,0.0,False
EVT14AA0A75,2026-09-03 23:17:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,53,56.91,17.55,Cloudy,31.19,1.43,False
EVT05A0B690,2026-09-03 23:17:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,55,47.73,15.93,Clear,24.65,0.0,False
EVTE1D65055,2026-09-03 23:17:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,55.63,18.14,Clear,28.29,0.0,False
